op,key,latency_ms,status,version,stale
read,key0000,0.532,200,463,true
write,key0007,309.117,201,0,false
write,key0033,309.856,201,0,false
read,key0010,1.401,200,492,true
read,key0038,1.565,200,455,true
read,key0015,1.583,200,484,true
read,key0032,1.571,200,487,true
read,key0011,0.792,200,507,true
read,key0000,0.839,200,463,true
read,key0011,0.732,200,507,true
read,key0030,0.703,200,478,true
read,key0008,0.579,200,434,true
read,key0008,1.158,200,434,true
write,key0025,307.699,201,0,false
write,key0022,303.070,201,0,false
read,key0022,0.681,200,512,true
write,key0046,304.440,201,0,false
write,key0018,307.757,201,0,false
write,key0002,311.087,201,0,false
write,key0021,305.587,201,0,false
read,key0038,1.064,200,455,true
read,key0004,0.637,200,494,true
write,key0008,304.750,201,0,false
read,key0001,0.626,200,505,true
write,key0018,304.609,201,0,false
read,key0032,0.827,200,487,true
read,key0045,0.593,200,528,true
read,key0023,0.507,200,465,true
write,key0004,306.362,201,0,false
write,key0020,306.462,201,0,false
read,key0018,1.629,200,518,true
write,key0032,308.626,201,0,false
read,key0035,1.259,200,441,true
read,key0013,0.777,200,471,true
write,key0018,309.200,201,0,false
write,key0016,308.125,201,0,false
write,key0040,310.723,201,0,false
write,key0013,309.226,201,0,false
read,key0023,0.593,200,534,true
read,key0031,1.307,200,504,true
write,key0031,303.871,201,0,false
read,key0011,1.435,200,507,true
write,key0027,305.847,201,0,false
write,key0045,305.596,201,0,false
read,key0001,1.748,200,505,true
write,key0008,307.707,201,0,false
write,key0012,309.477,201,0,false
read,key0038,0.501,200,455,true
write,key0049,314.088,201,0,false
read,key0046,2.342,200,513,true
read,key0045,0.857,200,528,true
write,key0006,306.028,201,0,false
read,key0015,0.600,200,484,true
read,key0000,0.518,200,463,true
write,key0021,305.072,201,0,false
read,key0049,0.712,200,531,true
write,key0023,307.310,201,0,false
write,key0014,308.298,201,0,false
write,key0003,306.615,201,0,false
read,key0014,1.318,200,535,true
write,key0046,304.457,201,0,false
write,key0024,303.992,201,0,false
write,key0014,315.090,201,0,false
write,key0013,313.641,201,0,false
read,key0032,2.672,200,521,true
read,key0000,2.853,200,463,true
write,key0033,315.093,201,0,false
write,key0024,313.762,201,0,false
read,key0011,3.559,200,558,true
write,key0030,315.163,201,0,false
write,key0012,312.869,201,0,false
read,key0002,1.500,200,515,true
write,key0011,309.805,201,0,false
write,key0026,312.442,201,0,false
read,key0008,1.604,200,530,true
read,key0012,1.920,200,544,true
read,key0041,1.490,200,480,true
read,key0025,0.673,200,511,true
read,key0023,0.413,200,534,true
read,key0027,0.469,200,527,true
write,key0042,304.391,201,0,false
write,key0039,305.645,201,0,false
write,key0010,311.747,201,0,false
write,key0002,311.244,201,0,false
read,key0021,0.483,200,533,true
write,key0002,378.504,201,0,false
write,key0049,331.478,201,0,false
write,key0040,315.922,201,0,false
write,key0038,332.895,201,0,false
write,key0005,363.947,201,0,false
write,key0013,338.161,201,0,false
write,key0011,324.126,201,0,false
read,key0020,15.500,200,520,true
read,key0034,15.574,200,502,true
write,key0038,370.626,201,0,false
read,key0019,16.766,200,347,true
read,key0012,3.410,200,544,true
read,key0022,4.591,200,512,true
read,key0027,2.170,200,527,true
read,key0040,2.012,200,557,true
read,key0033,2.405,200,541,true
read,key0012,3.086,200,544,true
read,key0038,9.806,200,555,true
write,key0019,384.818,201,0,false
write,key0041,384.827,201,0,false
write,key0043,388.543,201,0,false
read,key0031,0.885,200,526,true
read,key0023,1.666,200,534,true
write,key0037,384.865,201,0,false
read,key0016,1.434,200,524,true
read,key0026,1.029,200,545,true
read,key0031,1.115,200,526,true
write,key0002,388.320,201,0,false
read,key0043,2.055,200,560,true
read,key0013,2.151,200,554,true
read,key0015,0.986,200,568,true
read,key0048,1.646,200,331,true
read,key0006,1.640,200,532,true
read,key0029,0.913,200,497,true
read,key0045,0.797,200,528,true
read,key0048,0.915,200,331,true
read,key0023,0.941,200,534,true
write,key0008,401.160,201,0,false
read,key0025,0.769,200,511,true
read,key0028,0.484,200,422,true
write,key0034,405.624,201,0,false
write,key0032,396.772,201,0,false
write,key0046,307.749,201,0,false
read,key0040,0.540,200,557,true
write,key0015,307.719,201,0,false
write,key0016,305.556,201,0,false
read,key0035,0.651,200,441,true
read,key0011,0.734,200,558,true
write,key0030,307.323,201,0,false
read,key0028,0.668,200,422,true
read,key0022,0.895,200,512,true
write,key0008,311.114,201,0,false
write,key0026,319.612,201,0,false
read,key0032,1.894,200,566,true
write,key0039,322.241,201,0,false
write,key0045,309.733,201,0,false
read,key0038,1.386,200,555,true
read,key0003,1.241,200,536,true
read,key0026,0.452,200,574,true
write,key0032,311.158,201,0,false
write,key0035,311.112,201,0,false
read,key0015,0.722,200,568,true
read,key0045,0.947,200,573,true
read,key0011,0.711,200,558,true
write,key0012,308.807,201,0,false
read,key0009,0.539,200,485,true
read,key0005,0.431,200,552,true
write,key0044,308.844,201,0,false
read,key0035,0.545,200,576,true
